state,Q_action_0,Q_action_1,best_action
47,0.00770967179954561,0.004937955963643908,Q_action_0
48,0.0052273282938199404,0.004275410183585496,Q_action_0
49,0.0002541912674409519,0.0010789142699330445,Q_action_1
50,0.0003142918568673425,0.006364104112637804,Q_action_1
51,0.0031435598107632666,0.005085706911647028,Q_action_1
52,7.8844872159890595,4.8842110772293905,Q_action_0
53,7.765916109660818,4.76803591455972,Q_action_0
54,0.0022879816549162247,0.0007697990982879299,Q_action_0
55,0.00289751452913768,0.0016122128725400441,Q_action_0
56,7.974095828001144,4.9835123193837365,Q_action_0
57,7.941875090532783,4.93731382401207,Q_action_0
58,7.887868483702641,4.939485179874632,Q_action_0
59,7.882668820562904,4.909008362726869,Q_action_0
60,0.008074401551640626,0.008960912999234932,Q_action_1
61,0.0031800347497186387,0.0011005192452767675,Q_action_0
62,0.002279351625419417,0.004271077886262563,Q_action_1
63,0.008180147659224932,0.008607305832563434,Q_action_1
64,6.952130531190704e-05,0.005107473025775657,Q_action_1
65,6.230207580638899,7.1137856481192046,Q_action_1
66,6.744994849281448,6.557697146971827,Q_action_0
67,6.753979550641638,6.530307025365337,Q_action_0
68,0.005187906217433661,0.007030189588951779,Q_action_1
69,0.00363629602379294,0.009717820827209607,Q_action_1
70,6.380836979594091,6.813979069718822,Q_action_1
71,6.758600475749827,6.502194247941843,Q_action_0
72,6.753549119038782,6.5339605347013485,Q_action_0
73,6.7253259633469185,6.479094783320671,Q_action_0
74,0.0005147875124998935,0.0027864646423661145,Q_action_1
75,0.009082658859666538,0.002395618906669724,Q_action_0
76,0.001448948720912231,0.00489452760277563,Q_action_1
77,7.848112602357684,4.850041915057557,Q_action_0
78,7.728163324666308,4.749804516201446,Q_action_0
79,7.523519150982006,4.519457426976744,Q_action_0
80,0.0036778313271925325,0.006323058305935795,Q_action_1
81,7.249971988112877,4.260383650288932,Q_action_0
82,7.615036820631307,4.611171198892655,Q_action_0
83,7.67222623605262,4.6884044789741415,Q_action_0
84,7.561628278255509,4.791786318458994,Q_action_0
85,0.006775643618422825,0.00016587828927856153,Q_action_0
86,0.0051209305829928095,0.0022649577519793795,Q_action_0
87,0.006451727904094499,0.0017436642900499144,Q_action_0
88,6.644904092207136,3.6463027681503304,Q_action_0
89,7.52771144255509,4.472039159633249,Q_action_0
90,6.258315674964631,6.071428698997447,Q_action_0
91,6.2807937976581485,6.032840509393121,Q_action_0
92,6.1263230172108765,6.012965446062159,Q_action_0
93,7.052051851928708,4.981791653166545,Q_action_0
94,7.138445146852562,5.282569537844744,Q_action_0
95,6.379789011590246,6.185076607652877,Q_action_0
96,6.389173067004235,6.181887094525004,Q_action_0
97,0.003390297910487007,0.003492095746126609,Q_action_1
98,0.007259556788702394,0.008971102599525771,Q_action_1
99,0.008870864242651173,0.007798755458576239,Q_action_0
100,0.006420316461542877,0.0008413996499504883,Q_action_0
101,0.0016162871409461377,0.008985541885270792,Q_action_1
102,0.006064290596595899,9.197051616629647e-05,Q_action_0
103,7.492599210057816,4.497561205331373,Q_action_0
104,7.4992198748649725,4.491289247605432,Q_action_0
105,0.005487337893665861,0.006918951976926933,Q_action_1
106,0.006519612595026005,0.0022426930946055977,Q_action_0
107,7.258511700583279,4.256548711724374,Q_action_0
108,7.161463126103328,4.112806597681848,Q_action_0
109,7.231568048080558,4.280516520495496,Q_action_0
110,5.714563789457176,5.526347386440211,Q_action_0
111,6.918965043602915,4.119700954658073,Q_action_0
112,6.155944047551823,3.1595675201462496,Q_action_0
113,6.44380883015712,3.900446666112667,Q_action_0
114,6.782394271342718,4.234700307891472,Q_action_0
115,5.7317710377347515,5.536249448547915,Q_action_0
116,5.713584073560093,5.519816964132598,Q_action_0
117,5.715399411946168,5.505667037472359,Q_action_0
118,6.604369808060152,4.572527320189862,Q_action_0
119,6.910079795110828,5.082805799384747,Q_action_0
120,0.009404585843529142,0.009539285770025874,Q_action_1
121,0.009148643902204486,0.003701587002554444,Q_action_0
122,0.0001545661652886743,0.009283185625877254,Q_action_1
123,0.004281841483173144,0.009666548190436696,Q_action_1
124,0.009636199770892528,0.0085300945546736,Q_action_0
