state,Q_action_0,Q_action_1,best_action
77,0.009856504541106008,0.0024205527151150044,Q_action_0
78,7.504593630879181,4.484479010427609,Q_action_0
79,7.3526159656487025,4.355279863011798,Q_action_0
80,0.0036778313271925325,0.006323058305935795,Q_action_1
81,0.006335297107608947,0.005357746840747585,Q_action_0
82,7.403878471481283,4.4101861756122105,Q_action_0
83,7.191004654860979,4.199652607087584,Q_action_0
84,7.35241922674524,4.3535834221594545,Q_action_0
85,0.006775643618422825,0.00016587828927856153,Q_action_0
86,0.0051209305829928095,0.0022649577519793795,Q_action_0
87,0.006451727904094499,0.0017436642900499144,Q_action_0
88,0.006909377381024659,0.003867353463005374,Q_action_0
89,0.009367299887367345,0.0013752094414599325,Q_action_0
90,0.003410663510502585,0.0011347352124058908,Q_action_0
91,0.009246936182785628,0.00877339353380981,Q_action_0
92,0.0025794162771515562,0.006599840460341791,Q_action_1
93,0.008172222002012158,0.005552008115994623,Q_action_0
94,0.005296505783560065,0.002418522909004517,Q_action_0
95,6.481273371474028,6.273922047124454,Q_action_0
96,6.74455174626569,6.546531595290785,Q_action_0
97,0.003390297910487007,0.003492095746126609,Q_action_1
98,0.007259556788702394,0.008971102599525771,Q_action_1
99,0.008870864242651173,0.007798755458576239,Q_action_0
100,0.006420316461542877,0.0008413996499504883,Q_action_0
101,0.0016162871409461377,0.008985541885270792,Q_action_1
102,0.006064290596595899,9.197051616629647e-05,Q_action_0
103,7.352608563457968,4.353308874893796,Q_action_0
104,7.2107059840114065,4.211536927366737,Q_action_0
105,0.005487337893665861,0.006918951976926933,Q_action_1
106,0.006519612595026005,0.0022426930946055977,Q_action_0
107,7.058749577051151,4.056914352634151,Q_action_0
108,0.0032539969815926773,0.007464914051180242,Q_action_1
109,7.05860771105387,4.061847826752333,Q_action_0
110,0.006576128923003434,0.005683086033354716,Q_action_0
111,0.0009367476782809247,0.0036771580305943355,Q_action_1
112,0.0026520236768172545,0.0024398964337908357,Q_action_0
113,0.009730105547524456,0.003930977246667604,Q_action_0
114,6.731662916140966,4.734703194256669,Q_action_0
115,0.007948113035416484,0.005026370931051921,Q_action_0
116,0.005769038846263591,0.0049251769381886395,Q_action_0
117,5.984078999308411,5.763083225605639,Q_action_0
118,6.3706605024194385,4.381040873923736,Q_action_0
119,6.3640149527433305,4.360555361615134,Q_action_0
120,0.009404585843529142,0.009539285770025874,Q_action_1
121,0.009148643902204486,0.003701587002554444,Q_action_0
122,0.0001545661652886743,0.009283185625877254,Q_action_1
123,0.004281841483173144,0.009666548190436696,Q_action_1
124,0.009636199770892528,0.0085300945546736,Q_action_0
