state,Q_action_0,Q_action_1,best_action
66,6.4585491649987565,6.250142469069907,Q_action_0
67,6.5206483289329045,6.342001417177381,Q_action_0
68,6.587441570188652,6.386609655857277,Q_action_0
69,0.00363629602379294,0.009717820827209607,Q_action_1
70,5.829370265446161,7.039710441503723,Q_action_1
71,6.448369720067675,6.238961169703515,Q_action_0
72,6.5032022401804985,6.297529722677337,Q_action_0
73,6.529785479252795,6.320354662066541,Q_action_0
74,0.0005147875124998935,0.0027864646423661145,Q_action_1
75,0.009082658859666538,0.002395618906669724,Q_action_0
76,0.001448948720912231,0.00489452760277563,Q_action_1
77,7.909828895340976,4.8879330018482925,Q_action_0
78,7.6105068778644736,4.59390531994181,Q_action_0
79,7.443795637004797,4.493064753876197,Q_action_0
80,0.0036778313271925325,0.006323058305935795,Q_action_1
81,6.314278197736945,3.3120993339084484,Q_action_0
82,7.638642935214095,4.689532020179849,Q_action_0
83,7.492411663419614,4.597186297673728,Q_action_0
84,7.346011217269721,4.578195387913113,Q_action_0
85,0.006775643618422825,0.00016587828927856153,Q_action_0
86,5.632191688013348,5.4324927543476775,Q_action_0
87,0.006451727904094499,0.0017436642900499144,Q_action_0
88,6.520336107421042,3.9161695256547446,Q_action_0
89,7.326257433543619,5.223694980583266,Q_action_0
90,6.2007916574222,6.0208762224012595,Q_action_0
91,6.141222448886362,5.951498696282165,Q_action_0
92,5.797505427480621,5.680308306761775,Q_action_0
93,6.820033679527523,4.811506446787628,Q_action_0
94,6.951269020588569,5.076010952491415,Q_action_0
95,6.249095693591125,6.0399153684783276,Q_action_0
96,6.814348877728327,6.590542104755835,Q_action_0
97,6.7116628107409735,6.494589024214509,Q_action_0
98,0.007259556788702394,0.008971102599525771,Q_action_1
99,0.008870864242651173,0.007798755458576239,Q_action_0
100,0.006420316461542877,0.0008413996499504883,Q_action_0
101,7.727266406791145,4.728430972710794,Q_action_0
102,0.006064290596595899,9.197051616629647e-05,Q_action_0
103,7.340603712985054,4.34210077716547,Q_action_0
104,7.329344730108643,4.336649722304159,Q_action_0
105,0.005487337893665861,0.006918951976926933,Q_action_1
106,7.368574891486262,4.361894920273395,Q_action_0
107,7.091840035862043,4.0949678805734715,Q_action_0
108,6.846867129098629,3.9117945735293342,Q_action_0
109,7.035770611716964,4.237453589245474,Q_action_0
110,5.644918748708297,5.441923935947744,Q_action_0
111,5.864514546850143,5.623126182622774,Q_action_0
112,5.142813713245389,4.9391670019755205,Q_action_0
113,6.346273681314331,4.34822904719323,Q_action_0
114,6.744616745785784,5.0339160872881274,Q_action_0
115,5.601482723336603,5.3973772448781885,Q_action_0
116,5.675645645414086,5.479064859249111,Q_action_0
117,5.679201212605887,5.52860482909325,Q_action_0
118,6.350521656804572,4.340394011275114,Q_action_0
119,6.611658800281833,5.105487475330055,Q_action_0
120,0.009404585843529142,0.009539285770025874,Q_action_1
121,0.009148643902204486,0.003701587002554444,Q_action_0
122,0.0001545661652886743,0.009283185625877254,Q_action_1
123,0.004281841483173144,0.009666548190436696,Q_action_1
124,0.009636199770892528,0.0085300945546736,Q_action_0
