state,Q_action_0,Q_action_1,best_action
67,6.562949391263326,6.343290990082715,Q_action_0
68,0.005187906217433661,0.007030189588951779,Q_action_1
69,0.00363629602379294,0.009717820827209607,Q_action_1
70,5.541220404933403,7.288279627894868,Q_action_1
71,6.35388566682222,6.614688102410598,Q_action_1
72,6.5068258764754265,6.361877941098571,Q_action_0
73,7.303764612903824,6.170299177543845,Q_action_0
74,0.0005147875124998935,0.0027864646423661145,Q_action_1
75,0.009082658859666538,0.002395618906669724,Q_action_0
76,0.001448948720912231,0.00489452760277563,Q_action_1
77,7.909828895340976,4.8879330018482925,Q_action_0
78,7.767077544464097,4.722162615859753,Q_action_0
79,7.547758792187675,4.543999609514925,Q_action_0
80,0.0036778313271925325,0.006323058305935795,Q_action_1
81,7.873263912672492,4.875461590416095,Q_action_0
82,7.631841798090839,4.638601107752814,Q_action_0
83,7.8161929693909125,4.812163665044492,Q_action_0
84,7.654257000574795,4.759067584757283,Q_action_0
85,0.006775643618422825,0.00016587828927856153,Q_action_0
86,0.0051209305829928095,0.0022649577519793795,Q_action_0
87,0.006451727904094499,0.0017436642900499144,Q_action_0
88,6.644904092207136,3.6463027681503304,Q_action_0
89,7.52771144255509,4.472039159633249,Q_action_0
90,6.589035354597489,6.461801411708291,Q_action_0
91,6.603591662979904,6.27569753279403,Q_action_0
92,6.224629148236806,5.92515103176047,Q_action_0
93,6.96782478018986,4.906698015561006,Q_action_0
94,7.204058093422985,5.23459564199411,Q_action_0
95,6.742775863613849,6.580197276338472,Q_action_0
96,6.814348877728327,6.590542104755835,Q_action_0
97,6.7116628107409735,6.494589024214509,Q_action_0
98,0.007259556788702394,0.008971102599525771,Q_action_1
99,0.008870864242651173,0.007798755458576239,Q_action_0
100,0.006420316461542877,0.0008413996499504883,Q_action_0
101,7.727266406791145,4.728430972710794,Q_action_0
102,0.006064290596595899,9.197051616629647e-05,Q_action_0
103,7.604974340667771,4.626873616681027,Q_action_0
104,7.53480389246692,4.522211008064301,Q_action_0
105,0.005487337893665861,0.006918951976926933,Q_action_1
106,7.368574891486262,4.361894920273395,Q_action_0
107,7.258729292063879,4.263616517523806,Q_action_0
108,7.383974166151037,4.429711111678163,Q_action_0
109,7.228043988573293,4.245659120947306,Q_action_0
110,6.110132383823079,5.91043707044116,Q_action_0
111,7.0582928836854,4.090491464090811,Q_action_0
112,6.241131153267503,3.243735842262334,Q_action_0
113,6.6055804067092785,3.8755321719426252,Q_action_0
114,6.871158624772318,4.30380222826688,Q_action_0
115,5.818655401456144,5.456870635241054,Q_action_0
116,5.8921551729909405,5.711338668262691,Q_action_0
117,6.064848247684407,5.88501669656522,Q_action_0
118,6.567233501401351,4.595027442987595,Q_action_0
119,6.871039943605278,5.033742923581872,Q_action_0
120,0.009404585843529142,0.009539285770025874,Q_action_1
121,0.009148643902204486,0.003701587002554444,Q_action_0
122,0.0001545661652886743,0.009283185625877254,Q_action_1
123,0.004281841483173144,0.009666548190436696,Q_action_1
124,0.009636199770892528,0.0085300945546736,Q_action_0
